listing_id,type,sub_type,start_date,end_date,listing_type,building_age,total_floor_count,floor_no,room_count,size,student_avaliable,mortgage_avaliable,address,furnished,heating_type,price,currency
2456,Konut,Daire,12/2/18,1/1/19,satılık,0,2,2,4+1,130.0,0.0,0.0,Aydın/Didim/Yeni,Eşyalı (Mobilyalı),Klima,475000.0,TRY
2457,Konut,Daire,12/2/18,1/1/19,satılık,0,10,4,3+1,126.0,0.0,0.0,İstanbul/Tuzla/Aydınlı,Eşyasız,Kombi (Doğalgaz),318000.0,TRY
2458,Konut,Daire,12/2/18,12/3/18,satılık,5,6,0,2+1,80.0,0.0,0.0,İstanbul/Esenyurt/Yunus Emre,Eşyasız,Kombi (Doğalgaz),121000.0,TRY
2459,Konut,Daire,12/2/18,1/2/19,satılık,0,3,2,4+1,140.0,0.0,0.0,Bursa/Nilüfer/Konak,Eşyasız,Merkezi Sistem,380000.0,TRY
2460,Konut,Daire,12/2/18,12/21/18,satılık,0,3,0,3+1,120.0,0.0,0.0,Eskişehir/Odunpazarı/Emek,Eşyasız,Kombi (Doğalgaz),205000.0,TRY
2461,Konut,Daire,12/2/18,1/1/19,satılık,0,6,4,2+1,100.0,0.0,0.0,İstanbul/Beylikdüzü/Yakuplu,Eşyasız,Kombi (Doğalgaz),164000.0,TRY
2462,Konut,Daire,12/2/18,1/1/19,satılık,0,5,3,2+1,90.0,0.0,0.0,Manisa/Yunusemre/Muradiye,Eşyasız,Kombi (Doğalgaz),135000.0,TRY
2463,Konut,Daire,12/2/18,1/1/19,satılık,0,3,0,3+1,120.0,0.0,0.0,İstanbul/Esenyurt/Selahaddin Eyyubi,Eşyasız,Kombi (Doğalgaz),139000.0,TRY
2464,Konut,Daire,12/2/18,1/1/19,satılık,0,4,0,2+1,110.0,0.0,0.0,Ankara/Çankaya/Oran,Eşyasız,Kombi (Doğalgaz),400000.0,TRY
2465,Konut,Daire,12/2/18,12/17/18,satılık,0,4,2,2+1,85.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,130000.0,TRY
2466,Konut,Daire,12/2/18,1/1/19,satılık,0,3,0,3+1,120.0,0.0,0.0,Ankara/Keçiören/Ayvalı,Eşyasız,Kombi (Doğalgaz),99000.0,TRY
2467,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,2+1,95.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,250000.0,TRY
2468,Konut,Daire,12/2/18,1/1/19,satılık,0,6,1,2+1,110.0,0.0,0.0,İstanbul/Beylikdüzü/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),199000.0,TRY
2469,Konut,Daire,12/2/18,1/1/19,satılık,5,0,11,3+1,130.0,0.0,0.0,Rize/Merkez/Gülbahar,Eşyasız,Kombi (Doğalgaz),275000.0,TRY
2470,Konut,Daire,12/2/18,12/8/18,satılık,0,0,9,1+1,53.0,0.0,0.0,İstanbul/Kağıthane/Merkez,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),418100.0,TRY
2471,Konut,Daire,12/2/18,1/1/19,satılık,0,5,0,2+1,105.0,0.0,0.0,İstanbul/Beylikdüzü/Cumhuriyet,Eşyasız,Kombi (Doğalgaz),112000.0,TRY
2472,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,2+1,110.0,0.0,0.0,Niğde/Merkez/Burhan,Eşyasız,Soba (Kömür),81000.0,TRY
2473,Konut,Daire,12/2/18,1/1/19,satılık,0,5,5,2+1,90.0,0.0,0.0,Manisa/Yunusemre/Muradiye,Eşyasız,Kombi (Doğalgaz),125000.0,TRY
2474,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,2+1,110.0,0.0,0.0,Tekirdağ/Çorlu/Muhittin,Eşyasız,Kombi (Doğalgaz),156000.0,TRY
2475,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,2+1,100.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Klima,215000.0,TRY
2476,Konut,Daire,12/2/18,1/1/19,satılık,0,5,1,2+1,110.0,0.0,0.0,İstanbul/Beylikdüzü/Yakuplu,Eşyasız,Kombi (Doğalgaz),229000.0,TRY
2477,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,2+1,87.0,0.0,0.0,Aydın/Didim/Çamlık,Eşyasız,Klima,235000.0,TRY
2478,Konut,Daire,12/2/18,12/5/18,satılık,0,5,0,2+1,90.0,0.0,0.0,Adana/Çukurova/Belediye Evleri,Eşyasız,Kombi (Doğalgaz),99000.0,TRY
2479,Konut,Daire,12/2/18,1/1/19,satılık,0,5,0,2+1,80.0,0.0,0.0,İstanbul/Beyoğlu/Hacıahmet,Eşyasız,Kombi (Doğalgaz),230000.0,TRY
2480,Konut,Daire,12/2/18,1/1/19,satılık,0,2,2,3+1,150.0,0.0,0.0,Muğla/Fethiye/Foça,Eşyasız,Klima,350000.0,TRY
2481,Konut,Daire,12/2/18,1/1/19,satılık,0,5,5,3+1,135.0,0.0,0.0,Çorum/Merkez/Üçtutlar,Eşyasız,Kombi (Doğalgaz),370000.0,TRY
2482,Konut,Daire,12/2/18,1/1/19,satılık,0,4,4,4+1,200.0,0.0,0.0,Çanakkale/Biga/Sakarya,Eşyasız,Kombi (Doğalgaz),325000.0,TRY
2483,Konut,Daire,12/2/18,1/1/19,satılık,5,3,2,2+1,88.0,0.0,0.0,Aydın/Didim/Altınkum,Eşyasız,Klima,250000.0,TRY
2484,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,3+1,125.0,0.0,0.0,Manisa/Yunusemre/Yeni Mahalle,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
2485,Konut,Daire,12/2/18,12/10/18,satılık,0,4,3,3+1,135.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,194000.0,TRY
2486,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,2+1,100.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,280000.0,TRY
2487,Konut,Daire,12/2/18,1/1/19,satılık,1,4,4,2+1,110.0,0.0,0.0,Tekirdağ/Çorlu/Nusratiye,Eşyasız,Kombi (Doğalgaz),197000.0,TRY
2488,Konut,Daire,12/2/18,1/1/19,satılık,0,4,3,2+1,110.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,230000.0,TRY
2489,Konut,Daire,12/2/18,1/1/19,satılık,0,5,2,3+1,130.0,0.0,0.0,Ankara/Sincan/Ulubatlı Hasan,Eşyasız,Kombi (Doğalgaz),148000.0,TRY
2490,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,3+1,140.0,0.0,0.0,Adana/Sarıçam/Beyceli,Eşyasız,Klima,155000.0,TRY
2491,Konut,Daire,12/2/18,1/2/19,satılık,0,5,4,3+2,190.0,0.0,0.0,İstanbul/Beylikdüzü/Beylikdüzü OSB,Eşyasız,Kombi (Doğalgaz),390000.0,TRY
2492,Konut,Daire,12/2/18,1/1/19,satılık,0,0,3,1+1,50.0,0.0,0.0,İstanbul/Küçükçekmece/İstasyon,Eşyasız,Kombi (Doğalgaz),255000.0,TRY
2493,Konut,Daire,12/2/18,1/1/19,satılık,1,0,3,3+1,125.0,0.0,0.0,İstanbul/Başakşehir/Kayabaşı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),335000.0,TRY
2494,Konut,Daire,12/2/18,1/1/19,satılık,0,4,4,4+1,170.0,0.0,0.0,İstanbul/Bahçelievler/Yenibosna Merkez,Eşyasız,Kombi (Doğalgaz),337000.0,TRY
2495,Konut,Daire,12/2/18,1/1/19,satılık,0,4,4,2+1,100.0,0.0,0.0,Tekirdağ/Çorlu/Reşadiye,Eşyasız,Kombi (Doğalgaz),158000.0,TRY
2496,Konut,Daire,12/2/18,1/2/19,satılık,0,3,2,4+1,140.0,0.0,0.0,Bursa/Nilüfer/Konak,Eşyasız,Merkezi Sistem,380000.0,TRY
2497,Konut,Daire,12/2/18,12/2/18,satılık,0,4,3,2+1,100.0,0.0,0.0,İstanbul/Gaziosmanpaşa/Karlıtepe,Eşyasız,Kombi (Doğalgaz),249000.0,TRY
2498,Konut,Daire,12/2/18,1/1/19,satılık,5,3,0,3+1,130.0,0.0,0.0,İzmir/Aliağa/Yenişakran,Eşyasız,Soba (Kömür),240000.0,TRY
2499,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,3+1,130.0,0.0,0.0,Ankara/Etimesgut/Süvari,Eşyasız,Kombi (Doğalgaz),163000.0,TRY
2500,Konut,Daire,12/2/18,1/1/19,satılık,0,5,5,3+1,145.0,0.0,0.0,Çorum/Merkez/Buharaevler,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
2501,Konut,Daire,12/2/18,1/1/19,satılık,0,5,0,3+1,120.0,0.0,0.0,İstanbul/Esenyurt/Talatpaşa,Eşyasız,Kalorifer (Doğalgaz),175000.0,TRY
2502,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,3+1,160.0,0.0,0.0,Denizli/Pamukkale/Mehmetçik,Eşyasız,Kombi (Doğalgaz),430000.0,TRY
2503,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,3+1,130.0,0.0,0.0,Tekirdağ/Çorlu/Reşadiye,Eşyasız,Kombi (Doğalgaz),132000.0,TRY
2504,Konut,Daire,12/2/18,1/1/19,satılık,0,0,3,2+1,82.0,0.0,0.0,İstanbul/Küçükçekmece/İstasyon,Eşyasız,Kombi (Doğalgaz),371000.0,TRY
2505,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,2+1,155.0,0.0,0.0,Adana/Sarıçam/Beyceli,Eşyasız,Klima,155000.0,TRY
2506,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,5+1,260.0,0.0,0.0,İstanbul/Bahçelievler/Bahçelievler,Eşyasız,Merkezi Sistem,1180000.0,TRY
2507,Konut,Daire,12/2/18,1/1/19,satılık,0,7,4,3+1,170.0,0.0,0.0,Niğde/Merkez/Selçuk,Eşyasız,Merkezi Sistem,185000.0,TRY
2508,Konut,Daire,12/2/18,12/25/18,satılık,0,4,2,1+1,75.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,144000.0,TRY
2509,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,4+1,140.0,0.0,0.0,Bursa/Nilüfer/Konak,Eşyasız,Merkezi Sistem,350000.0,TRY
2510,Konut,Daire,12/2/18,1/1/19,satılık,1,9,1,3+1,125.0,0.0,0.0,İstanbul/Başakşehir/Kayabaşı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),282000.0,TRY
2511,Konut,Daire,12/2/18,1/1/19,satılık,0,3,3,5+1,240.0,0.0,0.0,Manisa/Yunusemre/Yeni Mahalle,Eşyasız,Kombi (Doğalgaz),320000.0,TRY
2512,Konut,Daire,12/2/18,1/1/19,satılık,0,5,0,2+1,100.0,0.0,0.0,Manisa/Turgutlu/Yeniköy,Eşyasız,Kombi (Doğalgaz),175000.0,TRY
2513,Konut,Daire,12/2/18,1/1/19,satılık,0,5,5,3+1,125.0,0.0,0.0,Çorum/Merkez/Buharaevler,Eşyasız,Kombi (Doğalgaz),185000.0,TRY
2514,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,2+1,85.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,245000.0,TRY
2515,Konut,Daire,12/2/18,1/2/19,satılık,0,5,2,1+1,90.0,0.0,0.0,İstanbul/Beylikdüzü/Beylikdüzü OSB,Eşyasız,Kombi (Doğalgaz),225000.0,TRY
2516,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,2+1,120.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),320000.0,TRY
2517,Konut,Daire,12/2/18,1/1/19,satılık,0,5,3,2+1,75.0,0.0,0.0,Antalya/Manavgat/Aydınevler,Eşyasız,Soba (Kömür),127500.0,TRY
2518,Konut,Daire,12/2/18,1/1/19,satılık,0,5,3,3+1,140.0,0.0,0.0,İstanbul/Bahçelievler/Şirinevler,Eşyasız,Kombi (Doğalgaz),565000.0,TRY
2519,Konut,Daire,12/2/18,1/1/19,satılık,0,2,0,2+1,70.0,0.0,0.0,Aydın/Didim/Altınkum,Eşyasız,Klima,224000.0,TRY
2520,Konut,Daire,12/2/18,1/1/19,satılık,1,5,0,3+1,180.0,0.0,0.0,Gaziantep/Şahinbey/Yeditepe,Sadece Mutfak,Kombi (Doğalgaz),185000.0,TRY
2521,Konut,Daire,12/2/18,1/1/19,satılık,1,4,0,2+1,115.0,0.0,0.0,İstanbul/Küçükçekmece/Yeni Mahalle,Eşyasız,Kombi (Doğalgaz),375000.0,TRY
2522,Konut,Daire,12/2/18,12/26/18,satılık,0,7,2,2+1,144.0,0.0,0.0,İstanbul/Pendik/Şeyhli,Sadece Mutfak,Kombi (Doğalgaz),335000.0,TRY
2523,Konut,Daire,12/2/18,1/1/19,satılık,0,3,2,2+1,130.0,0.0,0.0,Adana/Sarıçam/Beyceli,Eşyasız,Klima,145000.0,TRY
2524,Konut,Daire,12/2/18,1/1/19,satılık,0,5,2,2+1,110.0,0.0,0.0,Aydın/Kuşadası/İkiçeşmelik,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),300000.0,TRY
2525,Konut,Daire,12/2/18,1/1/19,satılık,0,6,6,6+2,300.0,0.0,0.0,Tokat/Merkez/Mahmutpaşa,Eşyasız,Kombi (Doğalgaz),425000.0,TRY
2526,Konut,Daire,12/2/18,12/28/18,satılık,0,2,0,1+1,60.0,0.0,0.0,Aydın/Didim/Yeni,Eşyasız,Klima,129000.0,TRY
2527,Konut,Daire,12/2/18,1/1/19,satılık,0,0,10,3+1,185.0,0.0,0.0,İstanbul/Beylikdüzü/Adnan Kahveci,Eşyasız,Kombi (Doğalgaz),495000.0,TRY
2528,Konut,Daire,12/2/18,1/1/19,satılık,0,5,2,2+1,110.0,0.0,0.0,İstanbul/Esenyurt/Güzelyurt,Eşyasız,Kalorifer (Doğalgaz),315000.0,TRY
2529,Konut,Daire,12/2/18,12/31/18,satılık,0,3,3,2+1,120.0,0.0,0.0,İstanbul/Beykoz/Kavacık,Eşyasız,Kalorifer (Doğalgaz),545000.0,TRY
2530,Konut,Daire,12/2/18,12/24/18,satılık,0,1,0,2+1,95.0,0.0,0.0,Muğla/Ortaca/Terzialiler,Eşyasız,Klima,145000.0,TRY
2531,Konut,Daire,12/2/18,1/1/19,satılık,0,4,2,3+1,110.0,0.0,0.0,Ankara/Sincan/Plevne,Eşyasız,Kombi (Doğalgaz),129000.0,TRY
2532,Konut,Daire,12/2/18,1/1/19,satılık,3,4,0,2+1,95.0,0.0,0.0,Tekirdağ/Çorlu/Rumeli,Eşyasız,Kombi (Doğalgaz),165000.0,TRY
2533,Konut,Daire,12/2/18,1/1/19,satılık,1,3,0,3+1,220.0,0.0,0.0,Aydın/Didim/Mavişehir,Eşyasız,Klima,465000.0,TRY
2534,Konut,Daire,12/2/18,1/1/19,satılık,2,5,1,2+1,100.0,0.0,0.0,İstanbul/Sultangazi/Sultançiftliği,Eşyasız,Kombi (Doğalgaz),275000.0,TRY
2535,Konut,Daire,12/2/18,1/1/19,satılık,2,3,3,4+1,195.0,0.0,0.0,Çorum/Merkez/Karakeçili Köyü,Eşyasız,Kombi (Doğalgaz),560000.0,TRY
2536,Konut,Daire,12/2/18,1/1/19,satılık,1,6,1,3+1,140.0,0.0,0.0,İstanbul/Beylikdüzü/Kavaklı,Eşyasız,Kalorifer (Doğalgaz),268000.0,TRY
2537,Konut,Daire,12/2/18,1/1/19,satılık,0,4,3,2+1,80.0,0.0,0.0,İstanbul/Sancaktepe/Mevlana,Eşyasız,Kombi (Doğalgaz),228000.0,TRY
2538,Konut,Daire,12/2/18,1/1/19,satılık,4,4,2,3+1,135.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Kat Kaloriferi,235000.0,TRY
2539,Konut,Daire,12/2/18,12/15/18,satılık,0,4,3,2+1,85.0,0.0,0.0,Tekirdağ/Çorlu/Nusratiye,Eşyasız,Kombi (Doğalgaz),89000.0,TRY
2540,Konut,Daire,12/2/18,1/1/19,satılık,0,5,0,2+1,95.0,0.0,0.0,Tekirdağ/Çorlu/Kemalettin,Eşyasız,Kombi (Doğalgaz),128000.0,TRY
2541,Konut,Daire,12/2/18,12/12/18,satılık,0,5,2,1+1,65.0,0.0,0.0,İzmir/Karşıyaka/Aksoy,Eşyasız,Klima,289000.0,TRY
2542,Konut,Daire,12/2/18,12/31/18,satılık,0,5,0,3+1,135.0,0.0,0.0,Samsun/Canik/Hasköy,Eşyasız,Kombi (Doğalgaz),125000.0,TRY
2543,Konut,Daire,12/2/18,1/1/19,satılık,0,6,4,3+1,130.0,0.0,0.0,İstanbul/Avcılar/Mustafa Kemal Paşa,Eşyasız,Kombi (Doğalgaz),185000.0,TRY
2544,Konut,Daire,12/2/18,1/1/19,satılık,0,3,0,2+1,80.0,0.0,0.0,Çanakkale/Biga/Şirintepe,Eşyasız,Kombi (Doğalgaz),155000.0,TRY
2545,Konut,Daire,12/2/18,1/1/19,satılık,0,4,1,2+1,100.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,265000.0,TRY
2546,Konut,Daire,12/2/18,1/1/19,satılık,5,5,4,2+1,95.0,0.0,0.0,İzmir/Karşıyaka/Şemikler,Eşyasız,Klima,260000.0,TRY
2547,Konut,Daire,12/2/18,1/1/19,satılık,1,3,2,2+1,110.0,0.0,0.0,Aydın/Didim/Efeler,Eşyasız,Klima,225000.0,TRY
2548,Konut,Daire,12/1/18,12/31/18,satılık,0,4,2,3+1,130.0,0.0,0.0,İstanbul/Ümraniye/Armağanevler,Eşyasız,Kombi (Doğalgaz),315000.0,TRY
2549,Konut,Daire,12/1/18,12/31/18,satılık,0,4,2,2+1,110.0,0.0,0.0,İzmir/Menemen/Kasımpaşa,Eşyasız,Kombi (Doğalgaz),215000.0,TRY
2550,Konut,Daire,12/1/18,12/31/18,satılık,0,5,0,2+1,70.0,0.0,0.0,İstanbul/Esenyurt/Yeşilkent,Eşyasız,Kalorifer (Doğalgaz),175000.0,TRY
2551,Konut,Daire,12/1/18,12/31/18,satılık,4,0,3,2+1,70.0,0.0,0.0,İstanbul/Küçükçekmece/Atakent,Sadece Beyaz Eşya,Merkezi Sistem (Isı Payı Ölçer),275000.0,TRY
2552,Konut,Daire,12/1/18,12/31/18,satılık,0,3,0,2+1,75.0,0.0,0.0,Aydın/Didim/Hisar,Eşyasız,Klima,165000.0,TRY
2553,Konut,Daire,12/1/18,1/1/19,satılık,0,10,5,1+1,65.0,0.0,0.0,İzmir/Çiğli/Evka-5,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),130000.0,TRY
2554,Konut,Daire,12/1/18,12/31/18,satılık,0,5,0,2+1,85.0,0.0,0.0,İstanbul/Esenler/Fatih,Eşyasız,Kombi (Doğalgaz),185000.0,TRY
2555,Konut,Daire,12/1/18,12/31/18,satılık,0,3,0,3+1,130.0,0.0,0.0,Kocaeli/Gölcük/Topçular,Eşyasız,Kombi (Doğalgaz),300000.0,TRY
2556,Konut,Daire,12/1/18,12/31/18,satılık,0,10,8,2+1,110.0,0.0,0.0,İstanbul/Beylikdüzü/Marmara,Eşyasız,Kombi (Doğalgaz),465000.0,TRY
2557,Konut,Daire,12/1/18,12/1/18,satılık,0,5,0,2+1,90.0,0.0,0.0,İstanbul/Fatih/Akşemsettin,Eşyasız,Kombi (Doğalgaz),440000.0,TRY
2558,Konut,Daire,12/1/18,12/31/18,satılık,0,9,7,3+1,155.0,0.0,0.0,İzmir/Çiğli/Balatçık,Sadece Beyaz Eşya,Kombi (Doğalgaz),235000.0,TRY
2559,Konut,Daire,12/1/18,12/31/18,satılık,0,4,4,3+1,125.0,0.0,0.0,Manisa/Akhisar/Reşat Bey,Eşyasız,Kombi (Doğalgaz),159000.0,TRY
2560,Konut,Daire,12/1/18,12/31/18,satılık,0,4,1,2+1,85.0,0.0,0.0,Aydın/Kuşadası/Türkmen,Eşyalı (Mobilyalı),Klima,229000.0,TRY
2561,Konut,Daire,12/1/18,12/31/18,satılık,0,3,2,3+1,120.0,0.0,0.0,Kayseri/Kocasinan/Fevzi Çakmak,Eşyasız,Soba (Kömür),152000.0,TRY
2562,Konut,Daire,12/1/18,12/1/18,satılık,0,3,1,3+1,145.0,0.0,0.0,Ankara/Keçiören/23 Nisan,Eşyasız,Kombi (Doğalgaz),210000.0,TRY
2563,Konut,Daire,12/1/18,12/31/18,satılık,0,4,3,3+1,130.0,0.0,0.0,Adana/Çukurova/Beyazevler,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
2564,Konut,Daire,12/1/18,12/1/18,satılık,0,4,0,1+1,80.0,0.0,0.0,Antalya/Konyaaltı/Liman,Sadece Beyaz Eşya,Klima,185000.0,TRY
2565,Konut,Daire,12/1/18,12/31/18,satılık,1,4,1,1+1,50.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,133000.0,TRY
2566,Konut,Daire,12/1/18,12/31/18,satılık,0,6,2,3+1,150.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
2567,Konut,Daire,12/1/18,12/31/18,satılık,0,4,1,1+1,70.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem,165000.0,TRY
2568,Konut,Daire,12/1/18,12/31/18,satılık,0,3,1,2+1,92.0,0.0,0.0,Aydın/Didim/Efeler,Eşyasız,Klima,240000.0,TRY
2569,Konut,Daire,12/1/18,12/10/18,satılık,0,3,1,3+1,135.0,0.0,0.0,İstanbul/Sultangazi/İsmetpaşa,Eşyasız,Kombi (Doğalgaz),290000.0,TRY
2570,Konut,Daire,12/1/18,12/31/18,satılık,0,6,1,3+1,160.0,0.0,0.0,Samsun/Atakum/Yenimahalle,Eşyasız,Kombi (Doğalgaz),335000.0,TRY
2571,Konut,Daire,12/1/18,12/31/18,satılık,4,0,13,3+1,175.0,0.0,0.0,Kayseri/Talas/Mevlana,Sadece Mutfak,Merkezi Sistem (Isı Payı Ölçer),285000.0,TRY
2572,Konut,Daire,12/1/18,12/31/18,satılık,0,5,5,3+1,140.0,0.0,0.0,Trabzon/Arsin/Fatih,Eşyasız,Merkezi Sistem,160000.0,TRY
2573,Konut,Daire,12/1/18,12/31/18,satılık,0,2,0,2+1,137.0,0.0,0.0,Samsun/Atakum/Mevlana,Eşyasız,Klima,190000.0,TRY
2574,Konut,Daire,12/1/18,12/1/18,satılık,0,3,3,1+1,80.0,0.0,0.0,Kocaeli/Başiskele/Yeşilkent,Eşyasız,Kombi (Doğalgaz),220000.0,TRY
2575,Konut,Daire,12/1/18,12/31/18,satılık,0,5,1,3+1,140.0,0.0,0.0,Isparta/Merkez/Vatan,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
2576,Konut,Daire,12/1/18,12/31/18,satılık,4,0,3,4+1,220.0,0.0,0.0,Adana/Çukurova/Huzurevleri,Eşyasız,Kombi (Doğalgaz),430000.0,TRY
2577,Konut,Daire,12/1/18,12/31/18,satılık,0,0,6,2+1,100.0,0.0,0.0,Kastamonu/Merkez/Kuzeykent,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),220000.0,TRY
2578,Konut,Daire,12/1/18,12/31/18,satılık,2,10,6,3+1,150.0,0.0,0.0,Samsun/Atakum/Kamalı,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),240000.0,TRY
2579,Konut,Daire,12/1/18,12/31/18,satılık,0,6,5,3+1,110.0,0.0,0.0,İstanbul/Bahçelievler/Siyavuşpaşa,Eşyasız,Kombi (Doğalgaz),270000.0,TRY
2580,Konut,Daire,12/1/18,12/3/18,satılık,5,4,2,2+1,95.0,0.0,0.0,İstanbul/Sultangazi/75. Yıl,Sadece Mutfak,Kombi (Doğalgaz),290000.0,TRY
2581,Konut,Daire,12/1/18,12/31/18,satılık,0,4,1,3+1,145.0,0.0,0.0,İstanbul/Bahçelievler/Bahçelievler,Eşyasız,Kombi (Doğalgaz),1100000.0,TRY
2582,Konut,Daire,12/1/18,12/31/18,satılık,0,10,0,3+1,140.0,0.0,0.0,İstanbul/Kadıköy/Göztepe,Eşyasız,Merkezi Sistem,780000.0,TRY
2583,Konut,Daire,12/1/18,12/31/18,satılık,0,3,0,1+1,650.0,0.0,0.0,Balıkesir/Bandırma/100. Yıl,Eşyasız,Kombi (Doğalgaz),102000.0,TRY
2584,Konut,Daire,12/1/18,12/1/18,satılık,0,5,4,3+1,135.0,0.0,0.0,Mersin/Mezitli/Fatih,Eşyasız,Kombi (Doğalgaz),475000.0,TRY
2585,Konut,Daire,12/1/18,12/31/18,satılık,0,2,1,2+1,85.0,0.0,0.0,Antalya/Muratpaşa/Fener,Sadece Beyaz Eşya,Klima,295000.0,TRY
2586,Konut,Daire,12/1/18,12/31/18,satılık,0,4,4,2+1,86.0,0.0,0.0,Balıkesir/Bandırma/Çınarlı,Eşyasız,Kombi (Doğalgaz),170000.0,TRY
2587,Konut,Daire,12/1/18,12/31/18,satılık,0,3,3,3+1,120.0,0.0,0.0,Ankara/Etimesgut/Elvan,Eşyasız,Kombi (Doğalgaz),155750.0,TRY
2588,Konut,Daire,12/1/18,12/31/18,satılık,0,4,2,2+1,130.0,0.0,0.0,Antalya/Konyaaltı/Liman,Eşyalı (Mobilyalı),Klima,525000.0,TRY
2589,Konut,Daire,12/1/18,12/19/18,satılık,0,10,0,3+1,175.0,0.0,0.0,Adana/Çukurova/Mahfesığmaz,Sadece Mutfak,Kombi (Doğalgaz),294500.0,TRY
2590,Konut,Daire,12/1/18,12/31/18,satılık,0,3,3,3+1,160.0,0.0,0.0,Aydın/Didim/Cumhuriyet,Eşyasız,Klima,250000.0,TRY
2591,Konut,Daire,12/1/18,12/21/18,satılık,0,0,6,3+1,123.0,0.0,0.0,Ankara/Etimesgut/Eryaman,Eşyasız,Kombi (Doğalgaz),298000.0,TRY
2592,Konut,Daire,12/1/18,12/31/18,satılık,0,3,3,2+1,98.0,0.0,0.0,Sakarya/Karasu/Yalı,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
2593,Konut,Daire,12/1/18,12/31/18,satılık,0,5,4,1+1,75.0,0.0,0.0,İstanbul/Esenyurt/Saadetdere,Eşyasız,Kombi (Doğalgaz),131000.0,TRY
2594,Konut,Daire,12/1/18,12/15/18,satılık,1,10,4,1+1,85.0,0.0,0.0,İstanbul/Sancaktepe/Osmangazi,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),950.0,TRY
2595,Konut,Daire,12/1/18,12/1/18,satılık,0,3,1,3+1,120.0,0.0,0.0,Ankara/Keçiören/İncirli,Eşyasız,Kombi (Doğalgaz),140000.0,TRY
2596,Konut,Daire,12/1/18,12/31/18,satılık,0,4,2,2+1,100.0,0.0,0.0,Aydın/Didim/Yeni,Eşyasız,Klima,174000.0,TRY
2597,Konut,Daire,12/1/18,12/31/18,satılık,0,4,1,2+1,113.0,0.0,0.0,Balıkesir/Edremit/Akçay,Eşyasız,Merkezi Sistem (Isı Payı Ölçer),250000.0,TRY
2598,Konut,Daire,12/1/18,12/31/18,satılık,0,3,0,3+1,100.0,0.0,0.0,Ankara/Altındağ/Karapürçek,Eşyasız,Kombi (Doğalgaz),76500.0,TRY
2599,Konut,Daire,12/1/18,12/31/18,satılık,0,10,6,3+1,140.0,0.0,0.0,Ordu/Altınordu/Bucak,Eşyasız,Kombi (Doğalgaz),380000.0,TRY
